size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange,inlineAsm,inlinePrefetch,alexandrescuLowerBound,alexandrescuUpperBound
639736,79.2755,88.0913,42.9419,38.6589,40.6210,72.7860,74.8885,138.3865,38.3313,37.5100,61.3816,54.5722,33.6324,47.0872,40.8732
641336,79.6446,73.6617,51.7188,38.6770,37.6062,73.0874,72.2869,133.7346,38.0169,37.5673,60.0874,34.5811,31.3323,38.5834,38.8018
642944,79.3927,72.1388,41.4192,39.0721,37.8687,72.5831,71.9385,132.6584,37.8350,37.3826,63.6039,34.5211,31.2259,38.4353,38.7756
644552,87.2568,74.0672,41.4399,38.8044,40.5429,72.5001,77.9528,134.2853,37.8532,49.6809,77.5188,57.9977,48.7818,60.8073,61.7663
646168,93.4711,91.1660,76.4973,64.4301,67.2397,93.7984,89.5131,163.7030,64.6433,64.7445,79.9460,43.2822,34.1992,59.8900,44.4859
647784,78.8571,72.2091,41.7414,39.0174,38.0013,75.4472,72.1569,132.1829,38.1494,44.1842,63.4010,35.0568,31.5167,42.1909,39.4280
649408,78.8778,71.2553,41.2109,38.6589,37.6272,73.6462,72.1310,137.0636,37.8895,37.4270,64.5707,48.3271,34.6643,42.1414,43.0148
651032,79.4210,71.9204,41.6789,39.1266,41.2086,72.4117,75.2732,132.6765,37.9805,37.5414,60.0042,34.6952,34.7214,39.1629,39.6021
652664,78.9637,84.8918,41.1512,38.6929,37.5647,78.3790,72.2687,133.5396,37.8246,37.2633,77.3445,34.5263,31.2983,39.0565,39.5113
654296,80.5984,71.8010,41.3305,38.9499,37.8298,74.0075,72.6171,133.0742,37.7336,37.3230,59.8690,34.7499,35.2827,39.4646,56.7294
655936,78.9922,71.5904,50.1933,38.9837,37.9183,73.4304,71.8397,135.0208,38.3938,37.8220,63.9157,34.9243,31.7222,39.0929,39.5761
657576,79.6602,71.4501,41.5904,38.8877,38.5367,73.7113,72.2999,133.6981,41.9362,37.7650,79.4835,35.0150,31.4389,39.1629,45.3201
659224,79.6213,71.4371,41.3878,38.6848,39.7971,73.3733,71.5930,132.8457,37.9751,37.5128,60.1886,34.7966,31.6026,39.2488,39.8335
660880,85.1647,71.7230,41.6996,38.5289,39.5634,73.0353,76.5831,132.1518,37.8921,40.8418,60.1940,35.1658,31.3997,39.9660,40.4314
662536,81.5601,71.9518,41.8270,38.8744,37.8454,78.2698,72.5128,133.1834,38.3160,37.7907,79.5927,35.2565,31.5274,39.8908,40.2208
664200,83.2000,72.5416,42.0973,39.1499,38.0975,74.2464,72.9912,134.0672,38.1886,37.6840,60.5891,35.0724,31.6314,40.0233,40.5925
665864,80.0786,72.4117,43.9684,41.6322,37.7803,74.3351,91.7663,157.2812,46.0581,40.7795,60.7139,35.0021,31.4649,40.0233,40.6991
667536,79.6446,71.8137,41.8529,38.8744,37.8091,78.9611,72.7546,133.4617,38.0376,37.5621,78.5738,35.1971,38.3416,40.5455,40.6599
669208,80.3567,72.3051,41.9152,39.0174,37.9336,74.4156,72.8926,133.5995,37.9595,37.5336,60.6981,35.0905,31.3663,40.0493,40.4651
670888,85.5157,71.8086,41.6866,40.8680,37.7621,73.1863,82.0174,134.4337,40.8446,53.0182,60.6462,35.1217,31.5870,39.9634,40.9017
672568,79.6057,72.1935,41.7128,38.8719,37.7883,79.2625,72.3777,133.3082,38.0246,37.5310,72.8042,35.0280,31.4285,40.0000,40.6965
674256,80.3803,72.4872,42.1206,39.0822,37.8973,73.9606,72.8872,139.0986,38.1025,37.7492,60.9191,35.9196,31.7066,41.0423,41.4815
675944,79.8291,80.7180,41.9907,42.7030,37.9414,73.6018,73.0796,136.7751,41.2734,44.2441,60.3471,35.1943,31.4208,48.5790,41.2994
677640,80.4477,72.0270,41.9258,41.5933,43.7191,73.7787,72.7860,133.6384,38.0560,37.5518,71.9152,35.1346,31.4052,40.4781,41.1463
679336,79.9149,71.7958,41.9907,39.0721,37.8895,74.0283,72.5494,133.2744,38.1102,37.6088,60.8228,35.2776,31.5585,40.6809,41.2680
681040,79.8293,71.9567,48.5009,38.8407,47.6695,77.6436,75.4656,137.8355,38.0820,37.6454,67.7310,38.1834,31.4988,40.9253,41.2942
682744,83.0467,72.0166,41.7800,39.0070,37.7987,73.9971,73.0327,137.6822,49.2861,37.6088,60.9580,35.0827,31.4830,40.7121,41.3489
684456,79.9538,72.3468,42.0506,38.9785,37.9180,73.7450,72.5598,133.4381,38.1468,37.6555,60.9243,39.1707,31.5585,41.0265,41.4708
686168,80.5152,72.3857,41.9958,39.0617,37.9336,74.2698,78.9196,146.9243,38.6900,38.0949,62.4550,35.1479,35.1995,40.9380,41.6399
687888,82.0148,72.0661,42.0322,38.9811,38.0013,74.1089,72.5390,142.4099,38.2872,37.8013,61.1764,35.1398,31.5790,43.3266,41.2890
689608,80.7152,72.3079,42.2246,39.0280,37.8846,74.1582,73.2981,134.4571,38.2482,37.7907,61.3193,35.4776,31.6571,40.8135,50.2918
691336,80.3123,72.2791,41.8685,39.0047,37.8532,74.1816,76.8898,141.2739,45.4449,37.7180,61.3582,35.2643,31.4623,40.7769,41.2057
693072,80.0968,72.5364,41.9256,41.5645,37.8296,74.0646,91.2542,157.9281,38.0612,39.5087,60.5318,35.2488,31.3530,43.1214,41.6685
694808,79.6991,72.5546,42.1780,39.1422,38.0949,73.9139,72.7886,133.9632,38.3730,37.8817,61.0594,35.5245,31.5792,41.2109,41.5411
696552,80.0267,77.1341,42.4768,39.0903,38.1209,79.6628,73.0534,141.7704,42.1157,41.4944,61.8573,35.5997,34.7032,41.1435,41.9310
698296,102.8431,72.8719,42.4664,39.4176,38.3624,80.2789,76.6114,134.6830,38.5235,38.0145,61.7144,35.7144,31.7377,41.6270,42.3935
700048,85.3676,73.0407,48.7844,39.3476,38.3315,74.8547,73.5240,134.2931,38.4171,37.9154,61.2231,35.8104,31.7170,41.3279,42.0765
701800,80.7676,72.8872,42.1647,39.1370,38.1313,74.6677,73.3813,138.5346,43.4254,44.8887,61.4726,35.4023,31.5663,41.4685,41.8999
703560,85.5912,72.3961,42.3339,39.1684,38.0454,74.2752,73.4436,137.0272,38.2431,37.7520,61.4490,35.7089,31.5663,41.3774,41.9100
705320,80.2763,77.3289,42.0348,38.9447,38.0143,74.1608,73.1629,133.9372,38.2197,37.7310,61.8418,35.4464,31.4726,41.2682,41.8477
707088,80.2293,72.1154,41.8348,38.8900,37.8584,73.9946,76.1492,138.1969,43.0200,37.6036,69.3554,35.3245,31.2674,41.0239,41.7543
708856,82.2176,72.4454,42.5546,38.9655,37.9857,74.4049,73.0459,137.5626,43.3655,37.6687,61.8833,35.5505,31.4285,40.9927,41.7541
710632,82.4438,77.2560,42.3442,39.1603,38.2586,74.2542,72.9730,134.5349,38.1987,37.7518,62.0962,40.2078,31.4882,41.5178,43.9398
712416,80.2270,72.1780,41.9987,38.7214,37.7128,77.1442,73.2070,147.9689,41.7803,37.5907,65.4464,35.4023,31.4882,41.4527,42.1595
714200,80.2319,72.3572,42.3728,38.9292,37.8376,74.3064,73.1629,136.3829,38.0947,37.6480,61.7870,35.7530,31.5715,47.2275,42.4638
715992,80.4140,72.5961,44.3245,38.7525,42.2610,74.1297,72.6820,137.6407,38.0195,37.6039,61.3453,35.4415,31.3764,41.3307,41.8815
717784,80.9987,72.5128,42.2508,38.8304,37.8687,74.3038,73.5422,142.0874,44.6571,37.6532,61.5896,56.0770,31.6208,41.4555,48.1686
719584,80.1567,74.3375,42.9289,39.2879,38.2742,74.4467,73.2200,137.1520,38.1728,37.6296,61.7948,35.8752,31.5429,41.2345,41.8399
721384,80.8425,76.7051,42.4560,43.6488,38.3313,74.6132,73.8280,134.6231,38.3938,37.8192,61.8441,43.8724,31.8132,45.3616,45.6397
723192,81.2454,72.7131,42.7676,38.9940,38.1961,74.9769,79.4003,167.6693,40.4729,43.0070,69.1707,38.1702,31.9533,52.3554,42.3336
725000,81.1105,72.6534,42.3624,38.9966,38.0246,77.3499,79.5121,133.6174,38.3261,37.8324,62.2368,35.6516,31.5118,41.1953,41.9543
726816,81.3339,73.0534,42.6093,39.0384,38.0039,74.9377,73.7787,134.6415,38.2117,37.7206,62.1066,35.9066,31.6573,41.3305,42.0350
728640,83.7743,80.4659,70.2493,39.0929,60.1525,97.7829,75.2783,135.7904,42.0765,40.9847,62.5979,35.7844,31.6288,41.0475,42.1831
730464,81.6119,73.4929,42.8044,39.2125,38.1468,78.5219,73.4903,135.1458,38.2794,37.8402,62.4135,35.9767,31.7767,41.5829,45.8086
732296,82.9323,72.6275,42.3650,39.1580,38.1468,74.9014,73.9035,134.9533,38.3938,37.9702,62.2236,35.7014,31.8080,41.8503,42.3912
734128,95.4750,103.3084,94.2275,69.1162,61.1271,87.2597,88.0420,167.6900,61.6960,54.6192,69.5839,36.7590,32.3357,41.8062,53.6340
735968,81.5601,75.9437,42.5912,39.1787,38.2301,78.9689,73.6099,134.5715,38.3313,37.8169,62.4550,35.7844,31.8885,41.1904,41.9699
737808,81.5886,73.1160,42.8148,39.3058,38.3650,77.4641,75.6475,135.2106,38.6534,38.0791,62.8840,36.1300,47.1237,56.1863,42.4091
739656,84.2527,74.6911,42.9447,39.6620,38.5837,75.5253,74.0361,135.2366,38.6278,38.1261,63.3388,36.2392,32.0521,49.1769,48.6934
741512,87.1842,74.6470,42.5912,39.1450,38.1754,75.1873,73.9787,138.2983,38.4664,37.8246,63.0815,35.8856,31.8288,41.1486,41.8374
743368,81.1572,73.1603,42.7289,39.5502,38.4923,80.9518,73.6018,134.7974,79.3095,62.8682,77.3471,36.0755,31.9821,44.3323,42.1180
745232,88.6708,74.0516,45.9489,40.4340,39.4280,79.5406,75.7671,139.1767,42.8067,38.6978,63.0371,36.6083,32.3798,41.7725,42.5860
747096,82.7323,74.7691,43.4955,40.0674,39.1165,83.6524,74.5767,135.5017,42.2872,42.0376,70.6003,36.2550,36.0078,44.2700,41.9543
748968,102.1881,74.8703,81.9525,46.3388,44.5455,77.8981,78.2747,139.4576,40.0208,39.5139,64.9243,38.2405,33.5339,44.2101,56.8438
750848,82.1006,75.2446,46.3907,39.5035,38.5289,76.0112,78.6467,139.0545,38.7108,38.2638,62.9720,36.5253,32.0807,41.6062,42.3157
752728,81.8719,76.4558,43.5476,48.7533,39.0176,75.4812,76.8480,135.4265,38.7863,38.2586,66.5250,36.2080,32.1562,41.1878,42.2169
754616,82.2410,73.8594,43.2537,39.7243,38.8926,75.4446,74.6285,134.4127,43.7217,37.8843,65.8101,36.4316,44.1842,55.6794,50.9232
756504,81.4690,76.6143,43.1344,39.1914,38.2664,75.6786,74.2389,134.5038,38.4846,37.8506,62.3406,36.3066,31.7715,45.0576,42.1025
758400,81.9785,72.7704,42.7134,39.0981,38.2013,75.5772,73.8983,134.2672,38.5914,38.0402,88.7383,41.8765,32.2498,41.2553,46.1621
760296,81.6200,72.9629,42.6379,38.9577,38.0506,75.0550,74.2594,151.2983,54.0446,44.6752,66.6291,39.9375,31.9092,41.0708,41.7541
762200,82.4332,73.3056,43.0900,39.3346,38.4742,75.0602,74.0804,134.3582,38.2143,37.7702,62.3121,36.0314,31.6882,40.7354,41.3590
764112,84.5307,75.5616,42.6690,39.1917,38.3211,79.2991,88.9567,137.4770,43.6776,40.7328,66.8135,36.2262,31.9562,40.8080,41.8739
766024,82.1344,78.1995,42.8848,39.7401,38.5341,75.7383,76.8327,145.3310,42.5183,42.2454,64.1601,36.3351,32.0080,40.8316,41.6345
767944,80.8036,73.0537,43.0407,39.2851,38.3105,75.2236,73.7035,134.0384,38.5185,38.0846,64.1860,36.1455,31.9691,40.5899,41.3486
769864,81.8695,77.8695,43.5839,39.5686,38.6433,79.3196,74.7821,136.1826,38.5419,38.0636,65.8960,36.5588,35.2490,41.0083,41.6685
771792,86.8827,77.0744,42.8848,39.3006,38.3339,77.5888,82.2853,141.0713,38.7473,38.3027,63.2895,36.4965,34.8747,43.8049,41.4604
773728,81.4716,73.1834,43.3006,39.3995,41.2109,75.5305,76.6298,135.7253,38.8929,38.5004,67.1774,36.5017,31.9767,40.6807,41.4812
775664,82.3476,73.5006,48.6259,40.4833,39.4464,79.1977,75.2809,137.7134,39.0122,38.5419,63.4296,36.6628,32.1458,40.5847,41.4371
777608,90.8669,79.3925,50.6739,39.7245,38.9318,76.8794,74.7691,139.5689,38.9992,38.5108,74.0752,37.2036,32.1953,40.6911,44.3351
779560,81.7160,73.0457,43.9035,40.2156,38.9888,75.8267,74.3479,134.7974,38.7990,38.2405,66.3743,36.3873,32.0420,40.4366,82.9712
781512,84.1590,74.0309,43.3577,40.4599,42.1440,75.7331,74.7533,135.1588,38.6615,38.1886,72.1699,49.7279,32.3250,40.3092,41.1486
783472,85.2350,74.0568,46.8246,41.9232,39.0617,80.5829,74.7818,142.0329,40.1479,39.5035,64.5393,36.8239,32.4213,40.4003,41.3722
785432,82.0047,73.4462,43.4410,39.9401,39.0329,77.4093,84.0031,143.4052,39.2073,38.7549,66.5925,36.7383,32.6449,40.7743,41.8244
787400,82.4075,79.1717,43.5266,43.1785,38.9422,80.0265,74.6885,136.4610,39.1577,38.6978,64.2249,36.9045,32.6553,40.5873,41.5097
789376,87.1375,73.5396,43.3966,39.5606,38.7603,75.6475,75.2524,136.2192,39.0150,38.5160,63.9027,36.6783,32.3276,45.4576,41.3045
791352,82.0721,86.4877,43.5863,39.6153,38.6667,76.1751,80.1178,136.0711,38.7733,38.3575,64.0560,36.8368,32.1536,40.6936,41.6449
793336,86.3447,73.5551,43.6879,39.6519,38.8459,76.6195,75.3406,136.8610,39.0200,38.4664,63.8558,36.7460,32.3354,40.1585,41.1564
795320,89.9754,97.9077,76.2244,68.0010,62.8527,92.6501,83.4495,142.1655,41.5671,38.6329,67.0760,36.8086,32.1380,40.0934,59.7442
797312,82.8545,77.5188,43.4565,39.6125,45.6553,76.7128,75.4994,136.6558,39.1735,38.6511,64.5992,43.4410,32.3121,40.2936,41.1798
799312,82.0877,73.3603,43.4931,39.6127,38.7785,76.1437,75.1927,136.8091,42.0661,56.4514,64.6252,43.7658,32.1224,43.0511,48.0724
801312,82.1499,74.0257,43.5292,39.4672,38.5575,76.6584,77.9943,136.5126,57.0283,38.4197,63.7572,36.8812,32.1147,40.1870,41.1774
803320,86.9608,77.5447,43.8957,39.8257,38.7551,76.4506,75.7123,137.1860,39.0304,38.4874,64.4744,44.9925,32.6604,40.5222,48.6311
805336,82.5634,73.3499,43.6565,39.5608,38.6433,81.5966,80.8117,138.8545,38.7655,38.1964,64.4822,40.5717,32.1302,45.4628,41.6218
807352,96.6003,73.8957,43.9582,39.4802,38.6379,80.7232,81.8643,137.4952,39.1214,38.6667,64.2560,37.0293,32.1847,39.9764,41.1331
809376,82.3320,73.8540,48.1476,39.4750,38.5367,76.4425,75.2732,136.8065,38.7447,38.3131,64.6407,36.8187,32.1743,39.5243,40.6054
811400,87.9925,82.0228,61.1658,39.2669,38.4405,77.5629,75.8633,140.7492,38.6301,38.1990,64.0039,42.5549,32.5279,42.7704,41.1279
813432,83.3326,73.3344,43.4254,39.2672,38.4042,79.1792,75.3720,137.0612,38.6770,38.2275,68.7966,36.8786,31.9717,39.9689,41.0083
815472,84.0498,74.4700,44.4182,39.8519,39.3450,76.9601,76.4584,137.4485,39.6257,39.2591,65.2750,37.7336,32.7564,40.7847,41.8685
817512,85.1598,75.7463,43.7735,39.4724,42.0454,76.6636,83.6885,145.4532,44.8262,38.5237,83.3144,37.6088,32.2031,39.6750,40.8444
819560,83.6706,74.0361,48.0410,43.4073,38.7341,77.3185,75.9647,137.6770,38.8044,38.3990,64.3001,36.9616,32.3147,39.9715,41.0291
821616,82.8726,74.5323,43.8490,45.9567,38.7160,76.7105,75.6578,137.3626,41.6918,38.3805,67.8869,37.2449,32.2783,40.0130,41.0265
823672,99.2825,85.7237,44.0594,47.1108,38.7912,77.1419,76.5232,137.4874,38.9136,38.4900,64.2744,40.2236,32.3538,39.8986,40.9071
825736,82.9038,73.9528,44.1141,39.5450,38.6148,76.2062,75.5564,136.4711,38.9162,38.3678,64.0898,40.8965,32.2757,39.2488,40.4988
827808,83.3274,73.7292,44.4078,39.4231,38.6955,81.1390,76.3100,139.6835,39.0695,38.5888,64.7577,37.8817,32.5979,42.5626,41.8454
829880,86.1292,79.4783,44.1790,42.4379,39.3997,77.0067,75.7720,136.9287,39.2617,38.6589,64.4563,42.8249,32.1850,46.9235,40.8524
831960,82.7715,73.8905,43.6879,39.3502,38.4641,76.6220,81.9370,137.0532,40.0519,38.4249,65.3035,37.3440,32.2783,39.3917,40.5066
834040,82.5943,74.1401,43.9634,39.3318,38.5992,76.6921,75.2498,136.2996,39.2462,38.7940,64.9058,37.2529,32.2213,39.1603,40.3118
836128,89.4921,74.1946,44.2493,39.6542,38.8669,81.8822,82.8231,137.7318,38.8407,38.3756,64.3341,37.3777,32.1873,39.4436,40.4080
838224,82.9738,74.7844,44.3479,39.5320,38.6563,76.2607,75.8449,136.3647,38.7837,38.4534,64.2016,37.7206,32.2783,39.6438,40.7198
840320,83.2885,74.0023,44.2438,39.3136,38.5837,76.7831,75.7668,149.4270,42.4690,41.9466,75.3953,38.1575,37.5411,39.5139,44.2752
842424,83.3821,74.4804,45.0132,40.5377,44.4026,77.1263,75.5772,139.5951,39.3580,38.7058,64.6332,41.0654,32.5435,39.3424,40.3795
844536,83.3377,74.3453,44.3038,39.8285,38.8926,76.6431,75.8815,136.3725,39.6674,39.0903,65.1162,43.3346,41.6734,43.3761,67.9803
846648,92.7383,82.6438,62.4524,44.9121,38.8459,77.5966,82.5061,147.7637,39.0200,42.8174,65.0073,40.3144,32.2083,39.6700,43.1162
848768,93.0475,76.1647,44.4882,39.7245,38.9058,79.7383,76.6921,138.1084,39.2125,38.6641,65.1995,37.8195,32.6086,39.5997,40.7691
850896,82.8726,74.2568,44.1870,39.5139,38.7733,77.3185,76.0322,140.6581,39.1759,38.5393,80.8791,44.6233,32.3746,38.8825,40.0182
853024,89.2402,94.9655,44.3582,60.3344,38.7549,89.5857,99.2537,158.2843,38.9888,38.4796,71.4864,37.7699,32.3354,39.2669,40.4314
855160,83.8031,74.7925,44.5792,39.5556,38.7445,76.8353,76.2166,137.4796,39.0511,38.5185,77.3367,70.0026,36.0184,39.1632,40.2441
857304,86.6384,123.8228,44.6104,48.7089,48.3479,103.4773,86.5554,138.7323,41.9676,39.4488,66.2158,38.2249,32.6057,39.6257,43.5813
859448,84.1774,75.2187,45.0654,42.8405,39.3424,78.4905,77.0820,143.4415,43.4202,38.9422,69.4150,38.3730,32.6864,43.0669,44.4545
861600,84.9206,75.4265,45.0470,39.9507,43.2096,81.2013,77.5733,142.5839,39.4698,39.1214,66.5564,38.6070,32.9800,39.5684,47.3211
863760,85.5494,76.4532,45.6241,40.4729,39.6516,88.0628,80.8246,143.1608,39.8776,41.1875,66.3326,38.7341,33.1492,39.6750,40.9720
865920,86.2096,80.7518,45.6994,40.4495,39.7012,79.2106,80.5310,149.1619,40.1012,43.2018,69.3709,42.2402,32.8994,39.8361,44.1427
868088,88.3173,75.7593,55.3261,40.4080,47.5681,79.0859,78.2957,141.6952,39.7245,42.9289,66.1377,38.5393,33.0140,39.4410,40.6524
870264,96.0130,79.3406,45.4135,40.2729,39.4802,79.1767,77.2612,139.9227,39.7453,39.2254,84.4970,38.5652,32.9930,39.5606,40.7821
872440,89.3831,75.9671,45.6371,40.3795,43.5606,82.1032,77.5551,139.9097,43.1056,38.8358,66.3925,38.7811,32.9149,39.5035,40.7668
874624,89.5546,76.8742,45.8425,40.5481,39.6776,79.4418,77.4433,139.8890,39.4047,38.9603,65.8415,38.5004,32.6968,39.1995,40.4651
876816,85.2872,88.9359,45.6656,40.3715,39.6856,78.7040,77.6488,140.3619,43.6073,38.9863,66.2729,38.4145,32.7826,39.2488,40.5743
879016,84.7359,75.9803,45.1510,39.8776,39.4021,79.0573,81.9237,139.7953,43.4514,39.1839,66.6132,38.4978,32.7045,39.5009,40.7691
881216,85.0062,75.5019,45.0083,39.9375,39.1217,79.1170,77.8721,151.0125,39.3761,38.7733,65.6337,39.9767,45.7619,42.0581,40.3795
883424,85.7860,76.1359,45.4734,40.0519,39.2955,78.6049,76.8820,139.1481,39.4075,38.8799,66.0545,38.3860,32.6682,43.3084,40.3144
885640,84.7388,75.1925,45.4215,40.6472,44.6781,78.7193,81.7134,141.9886,40.7121,40.0807,67.1671,38.9344,33.1310,39.2955,40.5170
887856,88.3798,76.1336,45.6112,40.1634,39.3580,78.0643,77.3315,140.1331,39.6075,39.0540,66.0677,38.8641,32.8397,38.9110,54.4659
890080,84.9728,79.5564,45.3564,40.2026,40.1481,79.2418,79.5850,144.7774,40.3092,39.6387,69.2150,38.5860,32.7071,38.5886,40.0156
892312,84.2786,78.2075,45.1769,42.8770,39.1243,88.7878,80.1982,140.1616,39.5294,38.8848,70.7977,38.5211,32.6423,38.9499,40.3351
894544,86.1266,79.7875,45.4420,40.1715,39.4724,79.8137,85.9730,143.1012,39.5035,41.8244,69.2565,38.5756,40.2130,39.1839,40.3222
896784,87.7354,75.7748,45.2757,40.1585,39.7167,79.1481,77.9424,139.4288,39.5528,39.0384,65.8882,38.7367,32.9022,38.7185,40.0778
899032,88.1435,78.3323,46.2711,40.5095,39.6983,78.9767,81.7785,140.6425,39.7323,39.2280,86.9061,52.4176,33.2555,44.1764,40.5925
901280,89.5209,76.1774,49.1458,40.3196,40.1118,78.8208,78.3401,148.0703,43.7735,39.2695,65.8960,38.7707,32.8604,38.9162,45.5798
903536,98.0661,76.0633,45.5826,40.6757,39.6700,79.4420,77.6148,144.0187,39.7113,39.2514,66.1040,39.0695,33.1048,39.0488,40.4885
905800,85.7185,79.3510,46.1154,40.6498,39.7660,82.1268,78.3009,140.8503,43.5551,39.5061,66.5665,39.2514,33.2711,39.0747,40.3689
908072,103.4254,76.2584,45.5409,40.1012,44.4233,80.3097,78.2202,139.8654,39.4724,39.0070,66.4029,38.8695,32.9541,41.3645,40.0389
910344,85.2791,75.9048,46.1803,40.8550,40.0415,79.2314,89.3751,140.7074,39.7997,39.3320,69.9868,39.2568,37.2659,38.6226,40.0597
912624,86.9139,79.2729,46.3569,40.9875,44.0804,81.3367,86.9971,143.9562,39.8778,39.4358,67.6010,39.3424,33.3388,39.2044,40.6444
914912,85.1933,76.1829,45.8189,40.1738,39.4021,79.0026,78.2698,141.2768,39.5243,39.0669,66.0729,39.0096,33.0267,38.8615,40.2936
917200,85.5494,76.4220,45.9463,41.0187,40.1507,79.6550,81.3626,144.3121,40.5510,39.8309,66.8708,47.1185,37.7777,39.4153,41.2163
919496,85.8770,76.6975,49.4213,40.4783,39.7375,82.3920,78.6337,141.3676,39.9271,39.4231,66.6757,39.2436,33.2659,38.6667,40.0337
921800,85.3857,88.9593,45.9281,40.3455,39.6412,79.7253,78.5141,144.0080,39.7974,39.2981,66.6913,39.1839,33.1336,41.2319,40.5717
924112,86.4981,76.1855,46.2166,40.4962,39.7113,85.6301,84.8348,146.5473,39.6646,41.8062,69.9349,39.4957,33.1800,38.2249,39.7505
926424,86.3525,75.9437,46.1647,40.3066,39.5191,79.1196,78.7741,140.5881,43.0929,39.1995,66.5302,39.4490,33.1463,38.6511,40.0441
928744,86.4773,76.1699,48.9144,43.6905,41.2472,79.5901,91.0620,141.4586,39.9453,39.3528,67.0501,42.8978,33.1543,38.5445,40.0000
931072,87.3429,88.7048,46.5364,40.4026,39.8309,88.2654,106.4636,146.5188,40.9979,40.5637,67.3984,39.3917,33.1907,38.5914,40.0337
933400,88.6187,77.2148,46.2062,40.6314,39.7712,79.9564,78.9585,142.8361,39.8205,39.3398,66.5250,39.4075,33.1878,38.5160,40.1300
935736,85.4690,80.0864,45.7722,40.4599,39.7089,79.8630,78.8052,141.5857,39.9167,39.3709,71.2342,54.2319,34.8540,38.3287,42.8329
938080,86.6853,76.9886,46.3232,40.5224,44.0101,80.3022,79.5691,142.3035,39.9245,39.3865,66.9826,39.4905,33.3128,38.7419,40.2026
940432,86.3707,91.4493,46.4065,40.6236,39.8363,80.1930,79.2706,144.2913,39.8672,39.3528,66.6057,39.4724,33.1569,38.2923,40.7432
942784,86.6879,76.8898,46.5520,40.6783,65.5268,89.2687,79.3198,145.4013,40.0519,39.5061,66.5953,39.6827,33.3777,38.3782,43.6802
945144,86.3813,76.6324,46.7912,41.0475,40.1844,80.1126,79.2807,142.3888,39.9870,39.4542,66.9668,41.8636,33.5180,38.5056,43.8594
947512,89.2010,83.3611,46.5595,40.6210,45.6864,86.8516,78.8623,148.5953,39.8519,39.3087,66.8161,39.4931,33.2270,38.3108,39.8023
949888,88.7385,79.8420,46.5077,40.5951,39.8568,82.4387,78.9585,142.3528,43.3499,39.6594,66.7875,39.7061,33.4973,38.2768,39.7608
952264,89.8039,76.6636,46.2999,40.3377,39.5920,79.9175,79.2939,141.8355,43.9401,39.5450,67.2244,39.7946,33.3022,38.3702,39.7790
954648,86.5084,83.2340,46.6065,40.6003,39.9870,80.1149,81.7497,144.6890,52.5113,39.9089,74.5297,43.3266,33.2503,38.2353,41.1227
957040,87.1505,76.4947,46.5831,40.2781,39.5790,79.7460,78.9637,141.3805,39.7816,39.2931,66.6213,39.6101,33.1100,38.2664,39.8104
959440,86.5969,90.4200,46.5209,40.6472,39.9505,82.8208,85.4846,146.7632,40.2911,39.9115,67.0472,39.6960,33.4350,41.8220,39.9637
961840,91.2594,76.8457,49.9772,42.6405,39.9663,84.1489,79.4446,183.9829,40.2026,39.6905,71.3385,52.7868,37.0527,38.5160,40.0467
964248,86.3473,76.8350,46.5935,43.7917,39.7505,80.3855,78.5346,141.7289,40.0882,39.6231,66.8916,39.8986,36.4291,38.2119,39.7971
966664,86.8750,83.9875,58.2706,40.4337,39.7606,82.1188,79.2781,142.4591,39.6023,39.1476,69.4825,40.1196,33.3077,38.4923,40.2677
969088,87.2415,81.9214,56.9922,40.8524,40.1377,82.7139,79.3691,144.2968,40.0908,39.5997,66.8005,39.8778,33.6975,38.3678,40.0026
971512,87.1556,78.0306,47.2044,41.0861,43.9217,81.5471,80.1696,149.3359,40.6576,40.0960,67.6036,51.9684,34.3240,38.8485,40.3585
973944,87.7922,78.2568,47.5707,41.3696,48.6545,87.7066,85.4013,144.2083,43.3499,40.3769,68.1364,40.6161,33.9808,38.5549,40.2444
976384,88.5720,78.2620,60.1082,41.1019,40.3818,83.8628,82.7009,148.4161,40.8106,40.1896,68.0817,40.4859,34.2278,38.5603,40.2625
978832,88.4083,78.4674,47.5370,41.0578,40.2392,81.3808,79.9383,143.5510,40.4625,39.9064,67.1230,44.1608,33.7313,37.9961,39.6594
981280,90.5136,77.5523,47.2537,41.2916,40.5899,80.8973,83.2599,142.2799,43.6410,39.8259,67.1357,39.9663,33.6636,37.9390,39.8153
983736,91.8078,80.9883,47.3030,40.9224,40.2078,81.4145,80.0708,148.0340,40.3274,39.8986,70.8757,43.1499,33.7102,38.2690,39.9326
986200,87.6158,78.3997,47.0586,40.9097,40.1896,80.7831,80.1515,142.7894,40.5691,46.5543,71.0109,40.1118,33.7001,40.9227,40.1689
