size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange
13976184,1.0000,0.5773,0.3727,0.2773,0.3045,0.6818,0.7227,0.9909,0.3000,0.3000,0.5455
14046420,1.0000,0.6335,0.3575,0.2896,0.2760,0.5792,0.5611,0.9864,0.2670,0.2670,0.5385
14117008,1.0000,0.5664,0.5265,0.3407,0.2743,0.6283,0.5796,0.9248,0.3540,0.2965,0.5177
14187948,1.0000,0.6715,0.3816,0.3140,0.3140,0.6763,0.7005,1.0870,0.3092,0.3140,0.5845
14259248,1.0000,0.6267,0.3963,0.3272,0.2903,0.6636,0.6682,1.1244,0.3180,0.2995,0.5300
14330904,1.0000,0.5991,0.3825,0.2995,0.3088,0.8295,0.7005,1.0876,0.3456,0.3180,0.6452
14402920,1.0000,0.6564,0.3700,0.2731,0.2775,0.5595,0.5727,0.9383,0.4141,0.3172,0.5330
14475300,1.0000,0.5043,0.3376,0.2479,0.2521,0.5513,0.6410,1.0128,0.2650,0.2607,0.4872
14548044,1.0000,0.5041,0.3171,0.2480,0.2561,0.5325,0.5081,0.8537,0.2480,0.2480,0.4634
14621152,1.0000,0.6227,0.3727,0.2955,0.2864,0.6636,0.6455,0.9773,0.2955,0.3000,0.5409
14694628,1.0000,0.5467,0.4089,0.3289,0.3822,0.7867,0.6978,0.9956,0.3067,0.2667,0.6444
14768472,1.0000,0.6070,0.3581,0.3668,0.3100,0.5721,0.5852,0.9738,0.3799,0.3712,0.5240
14842688,1.0000,0.5556,0.3733,0.2800,0.3289,0.6044,0.5778,0.9867,0.3156,0.2756,0.5111
14917276,1.0000,0.5727,0.3864,0.3818,0.3409,0.6682,0.6500,1.0227,0.2955,0.3182,0.5545
14992240,1.0000,0.4857,0.3429,0.2449,0.2408,0.5143,0.5592,0.8531,0.2571,0.2490,0.4735
15067580,1.0000,0.5580,0.3527,0.2857,0.2723,0.7813,0.6161,0.9286,0.2813,0.2634,0.5134
15143300,1.0000,0.5735,0.3602,0.2891,0.2891,0.5924,0.6256,1.0379,0.2938,0.2796,0.5213
15219400,1.0000,0.5494,0.4206,0.4077,0.2747,0.5837,1.0343,1.1717,0.2961,0.2918,0.5451
15295880,1.0000,0.5837,0.4072,0.3439,0.2851,0.6018,0.5882,1.0905,0.2715,0.2805,0.5339
15372744,1.0000,0.5299,0.3632,0.2735,0.2607,0.7009,0.6752,0.9274,0.2735,0.2863,0.5684
15449996,1.0000,0.5814,0.3256,0.3163,0.2930,0.5907,0.5953,0.9628,0.2744,0.2977,0.5256
15527636,1.0000,0.5230,0.3054,0.2510,0.3849,0.5983,0.5858,0.9665,0.2636,0.2594,0.5105
15605668,1.0000,0.3203,0.2188,0.1589,0.1563,0.3359,0.4453,0.6146,0.1589,0.1589,0.2891
15684092,1.0000,0.5378,0.3156,0.2622,0.2533,0.5600,0.5467,1.0844,0.2578,0.2578,0.4978
15762908,1.0000,0.5240,0.3362,0.2576,0.2533,0.5939,0.5502,0.9083,0.2576,0.2576,0.8035
15842120,1.0000,0.5375,0.3542,0.2583,0.2625,0.9458,0.5708,0.9208,0.2625,0.2625,0.5000
15921732,1.0000,0.9132,0.3562,0.2922,0.2831,0.6027,0.8311,1.4429,0.2785,0.5982,0.9635
16001744,1.0000,0.5527,0.3207,0.2447,0.2489,0.5696,0.5696,0.9873,0.2489,0.2785,0.5696
16082156,1.0000,0.7907,0.3814,0.2791,0.2791,0.5860,0.6279,1.5349,0.2837,0.2791,0.5163
16162972,1.0000,0.5633,0.6332,0.2795,0.3537,0.6201,0.5852,0.9738,0.2751,0.2838,0.5721
16244196,1.0000,0.6143,0.3946,0.4664,0.3812,1.2422,0.6099,0.9552,0.2825,0.2735,0.5067
16325828,1.0000,0.5740,0.3632,0.2691,0.3453,0.6413,0.6771,1.1973,0.2825,0.4260,0.5561
16407868,1.0000,0.5491,0.3438,0.3304,0.2857,0.6161,0.5938,1.0714,0.3214,0.3259,0.6741
16490320,1.0000,0.5574,0.3607,0.2705,0.2623,0.5902,0.5697,0.9549,0.2705,0.2582,0.4836
16573188,1.0000,0.5341,0.3258,0.2462,0.2538,0.5038,0.8068,0.8182,0.2273,0.2348,0.4356
16656472,1.0000,0.5600,0.3778,0.2756,0.2711,1.0311,0.6444,1.5111,0.3422,0.2978,0.5422
16740176,1.0000,0.4063,0.3343,0.1873,0.4035,0.4611,0.4553,0.6945,0.1902,0.2450,0.4121
16824300,1.0000,0.3177,0.2340,0.1576,0.1552,0.3276,0.3941,0.5739,0.1626,0.2438,0.3300
16908848,1.0000,0.5546,0.6201,0.2707,0.2664,0.7031,0.5895,0.9345,0.2707,0.2751,1.0437
16993820,1.0000,0.5880,0.3948,0.2747,0.3777,0.5794,0.5751,1.0343,0.2790,0.2747,0.5150
17079220,1.0000,0.6089,0.4356,0.3956,0.2933,0.6400,0.6133,1.0000,0.2889,0.2844,0.5600
17165048,1.0000,0.5598,0.3718,0.3590,0.2821,0.5897,0.7949,1.1624,0.2949,0.3034,0.5556
17251308,1.0000,0.6567,0.4206,0.2790,0.2833,0.6309,0.5751,0.9528,0.2661,0.2704,0.5193
17338000,1.0000,0.3744,0.3242,0.1667,0.1575,0.3242,0.3425,1.0776,0.2717,0.2489,0.3242
17425128,1.0000,0.6042,0.4583,0.2875,0.2958,0.6417,0.6042,0.9125,0.2833,0.2917,0.5333
17512692,1.0000,0.7143,0.4286,0.2995,0.3134,0.6083,0.6728,1.0599,0.5207,0.7097,0.6544
17600696,1.0000,0.5677,0.3668,0.3013,0.3930,0.5939,0.5939,0.9476,0.2838,0.8821,0.6463
17689144,1.0000,0.6900,0.3247,0.2583,0.2546,0.7380,0.7454,0.9151,0.2694,0.2509,0.4686
17778036,1.0000,0.7565,0.5913,0.3130,0.2913,0.8043,0.6391,1.4174,0.3217,0.3304,0.5870
17867376,1.0000,0.8705,0.4196,0.3393,0.3348,0.6518,0.9286,1.1027,0.3304,0.3259,0.5759
17957164,1.0000,0.5451,0.4221,0.2869,0.2910,0.5738,0.5820,0.9016,0.2787,0.6230,0.5533
18047404,1.0000,0.5875,0.4375,0.2917,0.2833,0.7792,0.5750,0.9417,0.2958,0.5792,0.6042
18138096,1.0000,0.5852,0.4017,0.2795,0.3100,0.5983,0.6376,0.9301,0.3668,0.3275,0.5852
18229244,1.0000,0.5532,0.3617,0.2979,0.2723,0.5702,0.6170,1.4000,0.4851,0.3404,0.5319
18320852,1.0000,0.5630,0.3866,0.2941,0.3445,0.5378,0.6471,1.3571,0.3235,1.1933,1.0756
18412920,1.0000,0.6900,0.3974,0.3144,0.3144,0.5808,0.6157,1.0437,0.2882,0.3275,0.5459
18505448,1.0000,0.5519,0.3817,0.2822,0.2780,0.5643,0.5519,0.9336,0.2697,0.2822,0.5270
18598444,1.0000,0.5940,0.4145,0.3248,0.2906,0.6154,0.5983,0.9658,0.3248,0.4915,0.5855
18691904,1.0000,0.6376,0.4585,0.3319,0.3013,0.6638,0.8035,0.9782,0.3624,0.3100,1.1747
18785836,1.0000,0.6425,0.4027,0.3439,0.2986,0.7059,0.6471,1.0181,0.3258,0.3032,0.5747
18880240,1.0000,0.8898,0.4449,0.2924,0.3093,0.5763,0.7034,1.2627,0.2966,0.3051,0.5381
18975116,1.0000,0.6404,0.3947,0.2982,0.2982,0.6009,0.6798,1.0307,0.3728,0.3070,0.8333
19070472,1.0000,0.5901,0.4234,0.3108,0.3288,0.6036,0.6081,0.9505,0.2973,0.2928,0.5901
19166304,1.0000,0.5415,0.3755,0.2727,0.3162,0.5455,0.6126,0.8814,0.2806,0.2727,0.4822
19262620,1.0000,0.5709,0.3937,0.5866,0.3937,0.5984,0.6024,0.9173,0.2874,0.2953,0.6378
19359420,1.0000,0.5349,0.3682,0.6783,0.2752,0.5891,0.5504,0.8605,0.4264,0.2713,0.5155
19456704,1.0000,0.7438,0.7438,0.3636,0.3264,0.6860,0.9504,0.9421,0.4132,0.5289,0.5785
19554480,1.0000,0.6213,0.4596,0.2979,0.2979,0.7149,0.6426,0.9957,0.3277,0.3191,0.7957
19652744,1.0000,0.4636,0.3113,0.3609,0.3179,0.4934,0.4801,0.8609,0.3212,0.2450,0.4437
19751504,1.0000,0.5496,0.3967,0.2851,0.2893,0.5661,0.6488,0.9380,0.3058,0.2810,0.5083
19850760,1.0000,0.6184,0.4430,0.3202,0.3070,0.6491,0.6360,1.0351,0.2939,0.3158,0.5658
19950516,1.0000,0.4444,0.2952,0.2254,0.2190,0.4571,0.4635,0.7238,0.2095,0.2286,0.4032
20050772,1.0000,0.6862,0.6025,0.3180,0.3682,0.6611,0.8201,0.9289,0.4854,0.3222,0.6109
20151532,1.0000,0.7155,0.4267,0.3276,0.3233,0.6681,0.6767,0.9871,0.3060,0.2845,0.5431
20252796,1.0000,0.5851,0.3817,0.3029,0.2780,0.7801,0.5934,0.9710,0.3029,0.2946,0.5477
20354572,1.0000,0.5406,0.3286,0.2827,0.3004,0.5371,0.7067,0.7809,0.2615,0.2615,0.6714
20456860,1.0000,0.6121,0.4052,0.2802,0.3147,0.6078,0.5819,0.9224,0.3707,0.3190,0.5603
20559660,1.0000,0.4880,0.3746,0.4021,0.3711,0.5361,0.7698,0.9278,0.2715,0.2955,0.5567
20662976,1.0000,0.6175,0.4900,0.3267,0.2948,0.5657,0.7649,0.8765,0.2869,0.2669,0.4980
20766812,1.0000,0.5976,0.4106,0.2846,0.3252,0.7236,0.6748,1.1545,0.3211,0.3374,0.5447
20871168,1.0000,0.6403,0.8182,0.3004,0.3320,0.5771,0.6798,0.9486,0.3083,0.2846,0.5138
20976052,1.0000,0.5821,0.8731,0.3284,0.3097,0.8657,0.5709,0.8993,0.2836,0.2724,0.6231
21081460,1.0000,0.6364,0.4711,0.3140,0.2934,0.5909,0.6033,0.9463,0.2893,0.5248,0.5289
21187400,1.0000,0.6114,0.4279,0.2969,0.3275,0.6507,0.6332,1.1310,0.3013,0.3100,0.5633
21293872,1.0000,0.6695,0.4364,0.4958,0.5381,0.7076,2.1610,1.0381,0.5127,0.3305,0.5763
21400880,1.0000,0.6492,0.5385,0.2615,0.3538,0.4677,0.4708,0.6923,0.2431,0.2000,0.4123
21508424,1.0000,0.5635,0.4405,0.2857,0.2698,0.5556,0.5556,0.8611,0.2698,0.2619,0.5000
21616508,1.0000,0.5034,0.3639,0.2517,0.2415,0.4966,0.5340,0.7823,0.2891,0.2415,0.4592
21725136,1.0000,0.7564,0.4199,0.2853,0.2724,0.5865,0.5321,0.9615,0.3782,0.2821,0.4712
21834308,1.0000,0.7544,0.3630,0.2740,0.4520,0.5125,0.5125,0.8292,0.2598,0.2491,0.4484
21944032,1.0000,0.5789,0.4332,0.2915,0.4008,0.5911,0.6761,1.1134,0.3279,0.3036,0.5789
22054304,1.0000,0.8767,0.5066,0.3392,0.3348,0.6828,0.6520,1.0044,0.3480,0.3172,0.5639
22165132,1.0000,0.7026,0.6250,0.3405,0.3147,0.6379,0.6724,1.0302,0.8017,0.7672,0.6121
22276516,1.0000,0.5522,0.3838,0.4411,0.3131,0.5556,0.6532,0.8182,0.2593,0.5051,0.5253
22388460,1.0000,0.6189,0.4754,0.2869,0.6885,0.6885,0.6475,0.9836,0.3279,0.2910,0.5369
22500968,1.0000,0.5915,0.4638,0.8085,0.2851,0.7362,0.6638,0.9787,0.3064,0.2894,0.5745
22614040,1.0000,0.5785,0.4008,0.3430,0.4628,0.6240,0.7438,0.9050,0.3140,0.2893,0.5372
22727680,1.0000,0.8922,0.3879,0.2974,0.3362,0.6207,0.6078,0.9612,0.2974,0.3491,0.6078
22841892,1.0000,0.5714,0.4444,0.3135,0.4127,0.5595,0.6230,0.9286,0.2937,0.3492,0.5516
22956676,1.0000,0.6620,0.4216,0.2404,0.2857,0.4983,0.5087,0.8711,0.4704,0.2892,0.5017
23072040,1.0000,0.5636,0.3941,0.3008,0.5169,0.5890,1.5805,1.0720,0.3178,0.3093,0.5805
23187980,1.0000,0.8706,0.4000,0.2863,0.2902,0.5961,0.8667,0.9294,0.3333,0.3059,0.5373
23304504,1.0000,0.5761,0.4156,0.2675,0.2922,0.6255,0.5679,0.9342,0.3292,0.3704,0.6173
23421616,1.0000,0.6076,0.4388,0.3418,0.3207,0.6624,0.6624,0.9916,0.3207,0.3249,0.5738
23539316,1.0000,0.5559,0.3497,0.3741,0.2552,0.5629,0.5175,0.8217,0.2937,0.7168,0.5874
23657608,1.0000,0.5186,0.3966,0.2847,0.2610,0.4983,0.5525,0.7763,0.6169,0.2407,0.5322
23776492,1.0000,0.6094,0.4531,0.2891,0.2813,0.6680,0.7227,0.9766,0.3125,0.2891,0.5195
23895972,1.0000,0.5216,0.4101,0.2626,0.3022,0.5396,0.7194,0.8453,0.2842,0.2770,0.4712
24016056,1.0000,0.5802,0.4033,0.3004,0.2757,0.5967,0.7613,0.9383,0.3128,0.2881,0.5267
24136740,1.0000,0.6100,0.4398,0.2739,0.3029,0.6058,0.6639,1.0083,0.3195,0.2946,0.5685
24258032,1.0000,0.5798,0.4280,0.3735,0.2685,0.6848,0.6498,0.9494,0.3502,0.3735,0.5525
24379932,1.0000,0.5015,0.3033,0.2583,0.2222,0.4895,0.6547,0.8258,0.2462,0.2252,0.4204
24502448,1.0000,0.6822,0.4364,0.3432,0.3093,0.6483,0.6398,1.0508,0.3559,0.3263,0.5932
24625576,1.0000,0.5885,0.4486,0.2840,0.2757,0.6173,0.6214,0.9177,0.3045,0.3210,0.6008
24749324,1.0000,0.6151,0.4728,0.3013,0.2929,0.6318,0.6276,0.9205,0.2887,0.2845,0.5983
24873696,1.0000,0.5952,0.4643,0.2857,0.7460,0.5833,0.9206,0.9643,0.2976,0.3175,0.6468
24998692,1.0000,0.6426,0.4779,0.3173,0.2972,1.6908,0.7309,1.5542,0.3293,0.3133,0.5703
25124316,1.0000,0.6225,0.4699,0.3012,0.3855,0.5904,0.6867,1.1486,0.3173,0.3815,0.5904
25250572,1.0000,0.5984,0.4213,0.6260,0.3228,0.6929,0.6575,0.9252,0.2874,0.2795,0.5945
25377460,1.0000,0.5845,0.4225,0.2746,0.2817,0.5493,0.5458,0.8239,0.2535,0.2500,0.4894
25504988,1.0000,0.5548,0.4252,0.3256,0.3289,0.5648,0.5482,1.0565,0.2890,0.2757,0.6279
25633156,1.0000,0.6255,0.5139,0.3466,0.3267,0.6733,0.6773,2.3825,0.5498,0.3705,0.6375
25761968,1.0000,0.6063,0.4646,0.3150,0.2992,0.6063,0.6142,0.9134,0.3543,0.2953,0.6220
25891428,1.0000,0.7567,0.6502,0.4867,0.5019,0.6806,0.6958,0.9544,0.4677,0.4449,0.6122
26021536,1.0000,0.6091,0.4321,0.2922,0.3498,0.6173,0.6296,0.9547,0.3580,0.3333,0.6173
26152300,1.0000,0.6077,0.4462,0.2769,0.3500,0.6346,0.6346,0.9692,0.2769,0.3615,0.5962
26283720,1.0000,0.6393,0.8115,0.2951,0.3566,0.7008,0.6762,1.0533,0.3320,0.3197,0.5533
26415800,1.0000,0.8473,0.4504,0.2863,0.3130,0.6107,0.6145,0.9160,0.2786,0.5115,0.5687
26548544,1.0000,0.5878,0.4122,0.2863,0.2672,0.5878,0.6183,0.9275,0.2672,0.2786,0.5000
26681956,1.0000,0.5741,0.4183,0.3840,0.2548,0.5779,1.6882,0.9848,0.3384,0.3194,0.5437
26816040,1.0000,0.6494,0.4797,0.3247,0.3026,0.6162,0.6273,0.9483,0.3100,0.2952,0.6015
26950796,1.0000,0.6403,0.5178,0.3794,0.2846,0.6561,0.6087,0.9130,0.4111,0.3241,0.5296
27086228,1.0000,0.5984,0.4528,0.4724,0.2913,0.6024,0.5984,1.2402,0.3189,0.3386,0.5591
27222340,1.0000,0.7653,0.5714,0.3163,0.5850,0.5952,0.6054,0.9796,0.2891,0.4354,0.5986
27359136,1.0000,0.6259,0.3963,0.3259,0.2852,0.5778,0.5704,0.8741,0.2630,0.2815,0.5296
27496620,1.0000,0.6163,0.4857,0.2980,0.4612,0.7592,0.8082,1.0408,0.3592,0.2980,0.6082
27634796,1.0000,0.4953,0.3832,0.2274,0.2617,0.4953,0.5296,0.7508,0.2523,0.2710,0.4361
27773668,1.0000,0.6174,0.5038,0.2992,0.3447,0.5871,0.6629,1.0114,0.3030,0.2841,0.5152
27913236,1.0000,0.6014,0.4928,0.2971,0.2862,0.5906,0.6848,0.9457,0.2935,0.2826,0.6087
28053504,1.0000,0.8346,0.5221,0.3493,0.4118,0.7022,0.7721,1.3529,0.4596,0.4007,0.5882
28194480,1.0000,0.6109,0.5734,0.3311,0.3174,0.7509,0.6314,0.8737,0.3720,0.3891,0.6416
28336164,1.0000,0.8940,0.5795,0.4523,0.4382,0.6714,0.6184,1.0883,0.3993,0.3922,0.5583
28478560,1.0000,0.7517,0.5403,0.4060,0.3322,0.7450,0.8087,0.9295,0.3859,0.3356,0.6275
28621672,1.0000,0.6000,0.4545,0.2836,0.2836,0.5927,0.6182,1.1309,0.2982,0.3091,0.6036
28765500,1.0000,0.3352,0.2969,0.1548,0.1475,0.2769,0.3024,0.4772,0.1603,0.1421,0.3024
28910052,1.0000,0.6605,0.5424,0.4096,0.3173,0.6052,0.6125,0.9373,0.3321,0.3100,0.7454
29055332,1.0000,0.6335,0.5259,0.3625,0.3825,0.6494,0.7092,1.0080,0.3187,0.3307,0.6414
29201340,1.0000,0.8576,0.9304,0.6234,0.6171,0.7215,0.6424,0.9146,0.3544,0.4810,0.5443
29348084,1.0000,0.5902,0.4679,0.3272,0.2722,0.5810,0.5841,0.8440,0.2936,0.3731,0.5780
29495564,1.0000,0.6667,0.5361,0.3643,0.3471,0.6632,0.5842,0.9450,0.4742,0.4158,0.6632
29643784,1.0000,0.6735,0.4218,0.2993,0.3027,0.6973,0.9796,0.8469,0.3061,0.2687,0.5408
29792748,1.0000,0.6099,1.1809,0.3085,0.2908,0.5745,0.5816,1.3582,0.3582,0.3794,0.5035
29942464,1.0000,0.5498,0.4502,0.4180,0.2765,0.5852,0.5305,0.7653,0.2572,0.2508,0.4405
30092932,1.0000,0.6269,0.7761,0.8955,0.4030,1.2500,0.6194,1.5634,0.3657,0.3246,0.5522
30244156,1.0000,0.5941,0.8367,0.3197,0.3152,0.5420,0.4807,0.7302,0.4943,1.0522,0.5261
30396140,1.0000,0.6656,0.5861,0.3576,0.3013,0.7020,0.7086,1.0430,0.3411,0.6623,0.6623
30548888,1.0000,0.6888,0.5664,0.4091,0.4126,0.7028,0.7203,0.9790,0.3497,0.4930,0.7343
30702400,1.0000,0.5648,0.7731,0.4977,0.5880,0.6991,0.6597,0.9236,0.5255,0.6806,0.6713
30856684,1.0000,0.7668,0.7988,0.5394,0.5773,0.7580,0.7201,1.0087,0.4840,0.5160,1.1312
31011744,1.0000,0.7007,0.6875,0.4243,0.3849,0.7500,0.6447,1.0329,0.4342,0.3586,0.5888
31167584,1.0000,0.6945,0.5309,0.3164,0.3055,0.6873,0.6036,0.9164,0.3236,0.2909,0.6545
31324208,1.0000,0.8208,0.6487,0.6559,0.6165,0.7634,1.0251,0.9713,0.5269,0.4910,0.5699
31481620,1.0000,0.7051,0.6644,0.3966,0.3186,0.6712,0.6508,1.0373,0.4814,0.5729,0.6983
31639820,1.0000,0.7518,0.6170,0.8121,0.3865,0.7837,0.6773,1.0603,0.3475,0.4894,0.6596
31798816,1.0000,0.6833,0.6833,0.3950,0.4128,0.6726,0.7117,0.9502,0.4093,0.4591,0.8007
31958612,1.0000,0.6346,0.4846,0.3154,0.3077,0.6154,0.6615,0.9231,0.3231,0.3192,0.5769
32119212,1.0000,0.5842,0.6421,0.3105,0.2211,0.4763,0.4289,0.6237,0.2395,0.2184,0.4000
32280616,1.0000,0.6278,0.4624,0.3647,0.3045,0.7895,0.6992,0.9887,0.3271,0.3083,0.5000
32442832,1.0000,0.8423,0.4480,0.2939,0.3871,0.6703,0.8387,0.9427,0.6738,0.4086,0.6667
32605864,1.0000,0.6473,0.5103,0.3493,0.3082,0.6473,0.6610,1.0137,0.4281,0.3527,0.7705
32769716,1.0000,0.6838,0.5515,0.3419,0.3750,0.6581,0.6581,0.9559,0.4118,0.3934,0.6434
32934388,1.0000,0.6241,0.4562,0.3358,0.2993,0.6241,0.6350,0.9270,0.3905,0.3394,0.5401
33099888,1.0000,0.6202,0.5905,0.3531,0.3769,0.5964,0.5490,0.9347,0.2760,0.3383,0.5074
33266220,1.0000,0.6496,0.4488,0.3583,0.4213,0.6772,0.6969,1.0039,0.2913,0.4606,0.7913
33433388,1.0000,0.6335,0.4980,0.3347,0.4064,0.7291,0.9044,1.0916,0.4622,0.9522,1.1394
33601396,1.0000,0.6544,0.4669,0.3088,0.2904,0.6103,0.6213,0.9816,0.3051,0.4007,0.7794
33770248,1.0000,0.6703,0.5458,0.3260,0.5788,0.8938,0.6740,1.0403,0.3260,0.3040,0.6227
33939948,1.0000,0.8713,0.4522,0.3199,0.3676,0.6434,0.6507,1.0037,0.3529,0.3309,0.6434
34110504,1.0000,1.4351,0.5474,0.3754,0.3298,0.8211,0.6561,0.9509,0.3018,0.3404,0.6421
34281916,1.0000,0.5271,0.3705,0.2982,0.3072,0.5753,0.5241,0.8042,0.2380,0.2319,0.4578
34454188,1.0000,0.9711,0.5307,0.4657,0.3069,0.6715,0.6282,1.0650,0.3213,0.2960,0.6173
34627328,1.0000,0.7065,0.5326,0.3370,0.3370,0.6630,0.6630,1.0725,0.4420,0.3732,0.5797
34801336,1.0000,0.7642,0.7421,0.5346,0.4497,0.6824,0.7170,1.1038,0.3962,0.4403,0.7830
34976220,1.0000,0.6770,0.5808,0.3471,0.4296,0.7663,0.7663,1.0584,0.4089,0.6220,0.5636
35151980,1.0000,0.6647,0.4577,0.3411,0.3061,0.5539,0.4840,0.8017,0.3848,0.2653,0.4752
35328624,1.0000,0.7483,1.3095,0.5748,0.7245,0.7959,0.7687,1.8537,0.4762,0.4014,0.6905
35506156,1.0000,0.7621,0.5316,0.3234,0.3234,0.6914,0.6171,0.9368,0.3903,0.3197,0.5613
35684580,1.0000,0.7978,0.8267,0.4404,0.3863,0.6354,0.6787,0.9242,0.4765,0.3574,0.6065
35863900,1.0000,0.7855,0.9204,0.5467,0.5779,0.7785,0.9689,1.0381,0.5087,0.4118,1.1038
36044124,1.0000,0.6753,0.5018,0.3284,0.5018,0.6790,0.6347,1.2140,0.3321,0.3137,0.5277
36225252,1.0000,0.6704,0.4761,0.3099,0.2958,0.5521,0.4958,1.0085,0.2366,0.2254,0.3972
36407292,1.0000,0.6054,0.4838,0.4541,0.3108,0.5027,0.5703,0.7459,0.2919,0.2730,0.4595
36590244,1.0000,0.7811,0.5170,0.3623,0.7132,1.4226,0.7208,1.0000,0.3358,0.3774,0.6340
36774116,1.0000,0.7303,0.7004,0.4382,0.3596,0.6929,0.8015,1.2659,0.6779,0.4232,0.6592
36958912,1.0000,0.6464,0.5214,0.4143,0.3964,0.7571,0.6893,0.9500,0.3286,0.2964,0.5536
37144636,1.0000,0.6596,0.6175,0.3333,0.3053,0.6491,0.6386,1.1614,0.3754,0.3825,0.5439
37331296,1.0000,0.5701,0.4573,0.2713,0.2896,0.6921,1.0823,1.1646,0.2988,0.4482,0.6738
37518892,1.0000,0.6923,0.5641,0.3480,0.3553,0.7363,0.6667,0.9487,0.4176,0.3516,0.6850
37707432,1.0000,0.7735,0.6029,0.6029,1.3794,1.3706,0.6765,1.4706,0.5529,0.5559,0.7882
37896920,1.0000,0.7230,0.5878,0.3716,0.3311,0.6723,0.7432,1.4189,0.3953,0.4088,0.6419
38087360,1.0000,0.6801,0.4438,0.3141,0.3026,0.5159,0.5101,1.4121,0.2997,0.2795,0.4352
38278756,1.0000,0.8924,0.6250,0.4340,0.3507,0.6493,0.6181,0.9514,0.3403,0.3542,0.5451
38471112,1.0000,0.6780,0.5417,0.3523,0.4583,0.7045,0.7235,1.1326,0.4205,0.3371,0.6856
38664436,1.0000,0.9761,0.4060,0.2597,0.3433,0.6806,0.6627,0.7731,0.3343,0.2597,0.4388
38858732,1.0000,0.5140,0.3537,0.2290,0.2672,0.5700,0.4860,0.6616,0.3104,0.2468,1.1756
39054004,1.0000,0.6831,0.6338,0.3345,0.4718,0.7218,0.6690,1.1268,0.3944,0.3134,0.5282
39250256,1.0000,0.6957,0.5418,0.4482,0.3645,0.7057,0.6890,1.1037,0.3679,0.3478,0.5686
39447496,1.0000,0.6817,0.5398,0.4291,0.3426,1.0381,0.7889,1.2907,0.4014,0.4152,0.6055
39645728,1.0000,0.6953,0.8925,0.3584,0.2903,0.6272,0.9355,0.9821,0.4337,0.4086,0.6093
39844956,1.0000,0.6259,0.4728,0.3741,0.3571,0.6224,0.7347,0.8810,0.3197,0.5034,0.5884
40045184,1.0000,0.6742,0.5318,0.4120,0.4944,0.6929,0.7228,1.0337,0.7715,0.5281,0.6180
40246420,1.0000,0.6574,0.5536,0.5017,0.4118,0.6920,0.7578,0.9550,0.3460,0.4498,0.5986
40448664,1.0000,0.6595,0.5125,0.3692,0.3226,0.6595,0.9283,1.7061,0.5341,0.4158,0.7778
40651924,1.0000,0.6869,0.5690,0.3771,0.7710,0.7374,0.7037,1.0135,0.5253,0.5421,0.7710
40856208,1.0000,0.6689,0.4865,0.3007,0.2804,0.6723,0.6959,1.0743,0.4628,0.7635,0.6791
41061516,1.0000,0.7508,0.6231,0.4330,0.3832,0.7009,0.6573,1.1682,0.6511,0.3863,0.7227
41267856,1.0000,0.8100,0.5233,0.3226,0.3082,0.6595,0.6416,0.9570,0.3477,0.3190,0.8280
41475236,1.0000,0.6385,0.4899,0.3277,0.2838,0.7297,0.9932,0.8716,0.3682,0.2703,0.5439
41683656,1.0000,0.7000,0.5172,0.3310,0.4034,0.6483,0.6345,0.9862,0.3483,0.4897,0.5828
41893124,1.0000,0.8885,0.5791,0.7734,0.3309,0.7050,0.7374,0.9820,0.3165,0.2950,0.6942
42103644,1.0000,0.6890,0.5753,0.5518,0.3846,0.6555,0.6187,1.1438,0.5184,0.3746,0.7726
42315224,1.0000,0.6203,0.4814,0.2983,0.3424,0.7763,1.1661,1.0034,0.3831,0.5051,0.6034
42527864,1.0000,0.6125,0.5149,0.3171,0.3062,0.6504,0.5014,1.1545,0.2818,0.3117,0.5257
42741572,1.0000,0.6625,0.5656,0.3906,0.3563,0.6938,0.7375,0.9313,0.3313,0.3063,0.6125
42956356,1.0000,0.7789,0.5941,0.4026,0.3333,0.6172,0.6007,0.8647,0.3234,0.3795,0.5446
43172220,1.0000,0.8679,0.6786,0.3857,0.4000,0.7071,0.6750,0.9286,0.3250,0.2893,0.6821
43389168,1.0000,1.2674,0.5568,0.5165,0.3846,0.7106,0.6960,1.0037,0.3297,0.3187,0.6557
43607208,1.0000,0.7350,0.5647,0.3565,0.5363,0.6088,0.6246,0.9180,0.3312,0.3375,0.5237
43826340,1.0000,0.7508,0.4888,0.5495,0.4920,0.7668,0.8083,1.1502,0.4601,0.3930,0.5847
44046576,1.0000,0.7291,0.5017,0.3512,0.4415,0.7559,0.6656,0.8829,0.4281,0.3311,0.5351
44267916,1.0000,0.6384,0.5277,0.3094,0.2997,0.5961,0.7329,1.0879,0.3583,0.3322,0.5147
44490368,1.0000,0.7222,0.5903,0.3472,0.3854,0.7292,0.8438,1.0104,0.3576,0.4063,0.5521
44713940,1.0000,0.7190,0.5693,0.4088,0.3431,0.6971,0.6934,1.1825,0.4380,0.4745,0.8723
44938636,1.0000,0.6688,0.6465,0.3790,0.3344,0.6019,0.6274,0.8854,0.3344,0.3217,0.6369
45164460,1.0000,0.7162,0.5912,0.4020,0.3581,0.8243,0.7568,0.9426,0.3682,0.3885,0.5270
45391420,1.0000,0.4876,0.3905,0.2709,0.2257,0.4786,0.4470,0.6479,0.2077,0.2009,0.3228
