size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange,inlineAsm,inlinePrefetch,alexandrescuLowerBound,alexandrescuUpperBound
16024,56.3775,43.6218,12.9849,16.2689,16.0087,43.7782,45.7714,84.2565,15.9115,17.1341,31.9594,12.7420,13.6814,12.6466,16.7056
16072,53.5897,43.8103,12.9809,16.2718,16.0024,42.7232,43.7324,80.7126,15.9184,17.1254,32.2253,12.7418,13.6345,12.5753,16.7269
16120,56.8496,45.7615,12.9569,16.2896,16.0035,43.7331,43.9854,81.5216,15.9137,17.1308,31.8869,12.7472,13.6468,16.0698,16.6320
16168,56.2246,44.1607,12.9908,16.2637,15.9877,43.2924,45.1190,83.7992,15.9146,17.1324,31.3702,12.7480,13.6505,12.5363,16.6758
16216,56.4244,44.6703,12.9804,16.2795,16.0039,42.6572,45.6426,85.1251,15.9266,17.1236,31.8075,12.7368,13.6458,12.4838,16.5751
16264,60.6057,45.8338,12.9792,16.6000,16.3930,43.2451,46.4561,84.5714,16.2751,17.5387,31.8900,13.0238,22.4638,13.3497,16.5973
16312,57.1509,43.6324,13.0306,16.2963,16.0240,43.4197,46.9053,84.9157,15.9253,17.1514,31.1630,12.7579,13.6523,12.3869,16.5013
16360,57.2829,43.9797,13.0050,16.2929,16.0171,43.8459,102.2577,86.4150,15.9495,17.1591,31.0771,12.7472,13.6732,12.3821,17.3331
16408,57.8112,46.5724,15.5645,22.3410,17.6140,44.4789,45.0068,82.0712,17.5065,18.8412,34.0678,13.9053,14.9762,12.4475,16.5616
16456,59.4994,48.0445,15.5891,17.7793,17.6250,43.8140,43.8702,82.0701,17.4756,18.8370,34.7394,13.9077,14.9634,12.4358,16.5495
16504,54.8039,45.4887,15.4875,17.8762,17.6587,43.0364,45.9830,84.5045,17.5144,18.8266,34.1710,13.9672,14.9603,13.5422,16.7962
16552,53.2655,44.3763,15.5495,18.2617,17.5589,42.8542,45.5321,86.4951,17.4565,18.7870,34.3950,13.8918,14.9355,12.7574,16.9881
16600,62.9172,44.3593,16.1897,17.7755,17.6285,43.6828,45.8671,85.4750,17.5684,18.9225,35.4829,13.9147,15.6909,13.0275,17.5133
16648,58.0681,44.3822,15.3633,17.7687,17.5733,42.7383,82.4453,83.0090,17.5113,18.8341,34.2692,13.9134,14.9568,12.9242,17.1417
16696,57.7733,51.7803,15.5816,17.7757,17.6015,43.8138,43.9346,81.3600,17.4490,18.8334,34.3930,13.9233,14.9645,12.8405,17.2717
16744,60.3399,44.3937,15.3867,17.7971,17.5711,43.6468,46.2437,85.3111,17.5343,18.8583,33.6277,13.9040,14.9822,13.3243,18.0483
16792,55.9154,45.6059,15.4627,17.7473,17.5486,43.0815,45.6916,85.6111,17.4338,18.8061,33.6517,14.2430,14.9762,13.5019,18.4300
16840,56.9938,44.6330,19.9445,21.1996,20.9213,42.8989,45.5186,84.4474,20.3241,22.0712,35.3686,16.3974,17.6202,13.6208,18.4012
16888,56.5959,45.1157,15.3518,17.8006,17.5583,42.8138,46.0355,85.0822,17.4442,19.5783,35.1269,13.9099,14.9387,13.5975,18.6008
16936,56.3520,44.5999,15.5801,17.7682,20.4752,43.1381,55.1179,88.7502,21.2496,22.9910,35.5765,13.9136,14.9691,13.9429,18.9493
16984,57.6470,48.4611,15.5863,17.8099,17.5766,43.5283,47.4197,86.5484,17.4490,18.8207,33.9396,13.9189,14.9619,13.7848,18.8401
17032,59.8213,45.0002,15.5946,17.7823,17.5902,43.4935,45.6882,83.9251,17.4560,18.8400,33.7814,13.8960,14.9835,13.7724,19.2760
17080,55.6482,45.5250,15.5726,17.7916,17.6076,43.3201,46.5634,85.8738,17.4472,18.8259,33.6131,13.8989,14.9412,14.0227,19.2311
17128,59.2800,44.9914,15.5558,17.7757,17.5841,43.0364,46.2941,85.5230,17.5001,18.8491,33.5323,13.9330,15.0720,15.0372,19.7334
17176,59.8196,44.9564,15.7198,17.9079,17.7136,43.0170,45.4025,84.8083,17.5266,18.8647,33.7200,13.9515,15.0231,14.2807,19.3120
17224,56.2888,44.7881,15.5609,17.9502,17.5686,42.7312,46.4175,106.6189,17.5180,18.8227,33.4265,13.9174,14.9826,18.4666,19.7751
17272,57.5208,46.0335,15.6413,17.8442,17.6515,43.3285,45.3569,85.7153,17.5171,18.9222,33.6264,13.9238,14.9833,14.6288,19.8735
17320,61.3981,45.3170,15.4395,17.7565,17.5554,43.0819,46.0941,85.9932,17.4887,18.7923,33.6449,13.8947,14.9513,14.9412,20.2923
17368,56.3776,45.1743,15.6504,17.8270,17.6052,42.8746,46.1500,87.1822,17.5034,18.8392,33.3829,13.9011,14.9550,15.1099,20.2459
17416,59.2919,45.6927,15.5772,17.8010,17.5906,43.3809,45.5217,85.6953,17.4862,18.8711,34.1260,13.9024,15.0187,15.3097,20.7654
17464,56.2022,44.6667,15.5700,18.6294,17.5995,43.0029,46.0201,86.6003,17.5226,18.8601,33.4065,14.0388,14.9925,15.4173,20.7566
17512,55.6572,44.7718,19.5660,21.5935,21.3309,43.0637,45.3320,86.2022,17.4708,18.8385,33.5296,13.8998,15.0972,15.7550,27.7466
17560,59.9506,44.6279,15.7759,17.9310,17.7656,44.8257,45.7848,86.5142,17.5503,18.9368,33.5453,14.0086,15.2011,15.0652,20.2809
17608,64.2102,45.0152,15.5596,17.7901,17.5770,43.2390,45.0740,86.4323,17.4576,18.8471,33.1377,13.8971,14.9788,15.4838,20.7955
17656,56.7482,45.8956,15.7955,17.9736,17.7548,43.5488,46.0527,85.5995,17.6784,19.0606,32.7006,14.0383,15.0791,15.8511,21.3377
17704,60.1560,45.8975,15.5845,17.7977,17.5790,44.3474,46.7671,84.7814,17.5047,18.8262,32.8993,13.8964,14.9788,15.4596,21.0612
17752,63.3796,45.0181,15.4792,17.7934,17.5464,43.7068,46.0322,85.9513,17.4475,18.7982,33.5281,13.9035,14.9445,16.3069,21.4142
17800,53.9134,45.3150,15.6048,18.5594,17.6422,43.2507,45.6140,90.0714,17.4613,18.8400,32.7652,13.9035,14.9738,16.2291,21.6614
17848,56.6448,46.1976,15.6039,18.3776,17.5733,43.3802,46.2988,86.1185,17.4690,18.8746,33.6034,16.7757,14.9773,16.6651,21.6675
17896,61.1152,45.8630,15.6949,17.8936,17.6726,43.0934,46.8017,85.6722,17.4973,18.8275,32.9000,13.9273,15.0117,16.0709,21.4479
17944,57.3748,45.6825,15.5091,21.5997,17.6094,43.2280,47.8454,85.7753,17.4827,18.8310,32.8429,14.6616,14.9744,16.1978,21.6292
17992,59.5279,44.9665,19.5195,17.8077,17.6100,43.5790,46.7684,86.1641,17.4616,18.8387,32.7464,13.8918,14.9852,16.2166,21.3595
18040,60.9925,45.7920,16.1084,17.8096,17.5949,44.1320,46.4631,85.6638,17.5334,18.8953,32.5219,13.9196,14.9604,16.6801,22.0423
18088,61.5534,45.7621,15.6155,17.8295,17.6160,43.9962,51.2778,86.7865,17.5144,18.8464,32.5025,13.9024,14.9755,16.6424,21.8233
18136,51.9714,45.9764,15.6149,17.7980,18.3496,43.5461,45.6361,86.2961,17.4525,18.8396,32.0291,13.9138,14.9815,16.5979,21.6680
18184,56.4530,45.8775,15.6014,17.8145,20.9090,43.6572,45.7872,84.7063,17.4721,18.8469,32.6490,13.9344,14.9903,17.0956,22.0211
18232,60.0123,45.7634,15.5992,17.7984,17.5849,43.1170,46.0998,86.0190,17.5030,18.8449,32.5620,13.9595,17.6601,17.6708,22.2229
18280,62.8799,45.6142,15.8762,18.0500,17.8226,43.6808,46.1428,85.9187,17.5285,19.5829,33.1397,13.9220,14.9533,17.5391,21.9500
18328,56.4794,46.4765,15.5688,17.7786,17.5895,43.1701,45.7881,85.9315,17.4561,18.8416,32.6230,13.8964,14.9773,17.5221,22.2031
18376,59.5197,46.2069,16.2238,18.3609,18.1212,43.9617,84.2489,113.7607,17.9150,20.3025,33.2234,14.3324,15.4309,17.3606,21.9407
18424,63.1833,46.7570,15.5814,17.7978,17.5924,44.5598,45.0020,82.8251,17.4576,18.8453,32.3770,13.9273,14.9918,17.7638,22.4981
18472,54.4245,48.0306,16.2617,18.3763,18.1383,44.6323,44.9947,82.9339,18.1785,19.6528,33.0703,14.3503,15.4325,18.0566,22.4259
18520,55.4118,47.9394,15.5871,17.8050,17.5772,44.4704,44.3305,83.9366,17.4563,20.2404,32.5230,13.9192,14.9581,17.8129,22.2672
18568,61.6980,45.9425,15.5818,17.8039,17.6327,43.7466,45.9656,87.7830,17.4618,18.8207,32.3792,13.9073,14.9420,18.3428,22.7242
18616,60.3816,46.4867,15.5651,17.7916,17.6006,43.2424,46.9229,86.0090,17.5061,18.8467,32.1520,13.9372,15.1143,18.5312,27.2426
18664,61.9546,45.2697,15.5874,17.8053,80.7438,56.7381,47.3450,86.7446,17.4593,18.8374,32.0425,13.9092,15.0207,18.3199,22.6849
18712,63.2994,46.9180,15.6537,17.9577,17.6404,44.8458,44.9260,84.6070,17.5114,18.8702,32.6153,13.9094,15.0654,19.4776,22.6437
18760,61.7050,46.7028,15.8097,18.6513,17.6023,43.8736,46.8722,86.9502,18.2941,18.8544,32.6845,13.9018,14.9762,18.4010,22.8403
18808,58.5766,45.5711,15.6561,17.8616,17.6642,43.6600,46.0978,86.8612,17.5422,18.8867,32.3421,13.9619,15.0280,18.4045,22.8887
18856,51.9420,45.9940,15.5906,17.7940,17.5873,44.8411,46.1767,86.3529,17.4759,18.8335,31.9460,13.9330,14.9564,19.0194,23.0756
18904,59.9643,45.6762,15.5153,17.7861,17.6277,43.1822,45.3589,87.5129,21.8306,18.9344,32.5746,13.9229,14.9762,19.1666,23.0531
18952,80.4105,47.1681,15.3856,18.5140,17.7085,45.0617,46.4499,88.5050,17.5147,18.8661,32.4208,13.9024,17.5049,18.7284,22.8632
19000,62.0980,46.7453,15.5889,17.7792,17.5834,43.7810,45.6204,87.3946,17.4812,18.8517,32.2987,14.0339,14.9656,19.1232,23.3329
19048,55.2782,45.2838,16.3133,17.8105,17.6259,43.7244,45.6724,86.2589,17.4810,18.8636,31.8026,13.9421,15.1223,19.0928,23.2782
19096,54.9797,47.1626,16.2684,18.4382,18.1705,44.0403,46.4783,86.7746,17.4774,18.8530,32.3615,13.9059,14.9788,19.5336,25.7374
19144,57.6274,47.2794,15.5591,17.8055,17.5990,43.9784,48.2879,91.1047,17.4919,18.8779,32.4120,13.9068,14.9848,19.7343,23.5666
19192,56.9808,51.1509,15.5992,17.8156,17.5744,43.7001,46.8116,87.6964,17.5039,18.8378,33.1914,13.9183,14.9885,19.2304,23.4040
19240,56.6182,47.9969,15.8244,17.9830,17.7923,44.7013,46.9498,84.7121,17.6087,18.9810,32.6019,14.0445,15.1234,19.2399,23.6493
19296,57.5633,45.8326,15.5765,17.8367,17.5959,43.7927,47.2294,87.2752,18.1051,18.8574,32.0945,13.9112,14.9784,20.0789,23.8907
19352,58.4115,45.9854,15.4831,17.8028,17.7455,43.6869,45.7182,87.0586,17.6827,19.1196,32.2207,13.9110,14.9590,20.0917,24.1549
19408,59.1619,45.6713,15.6034,17.8103,18.3097,44.3655,45.4120,87.2402,17.5118,18.8354,31.9689,13.9409,15.1793,20.0873,23.5190
19464,59.9907,46.0828,15.5929,17.8301,17.6087,44.0487,46.5995,86.5484,17.5197,18.8625,32.1785,13.9202,15.5832,20.1990,23.9881
19520,57.6085,46.3928,19.8486,17.7956,17.5634,43.7654,46.9286,87.3853,17.4658,18.8317,31.9279,13.9224,14.9760,20.5235,24.0749
19576,58.6557,46.0375,15.6867,18.3347,17.6673,44.0963,45.4355,88.2994,17.5147,18.8943,31.6620,13.9092,14.9678,21.4076,24.2988
19632,62.5406,46.1804,16.2818,17.8129,17.5873,43.8791,46.8793,86.8817,17.4604,18.8570,31.9995,13.9072,14.9903,20.2950,24.2064
19688,61.7563,45.9357,15.3820,17.7837,17.5898,43.7142,46.9978,86.9084,17.4539,19.5567,31.2084,13.9121,14.9793,20.7709,24.8577
19744,60.8456,46.1586,15.6865,17.9053,17.6565,44.5525,46.5244,84.4951,20.5400,18.8995,31.2734,13.9603,15.0302,20.3981,23.9440
19800,55.2360,47.9681,15.6839,17.8764,18.1150,44.3569,44.5424,88.2390,17.5821,18.9731,31.2591,13.9637,19.0817,20.6147,25.1423
19856,56.0619,46.3097,15.6197,17.8079,17.6316,44.1086,45.9390,87.1306,17.5944,18.9678,31.7308,14.3054,14.9740,20.7839,24.9731
19912,55.5135,46.5523,16.6482,17.8152,17.6178,46.0165,47.9978,88.1448,17.5358,18.8850,31.2864,13.9866,15.3856,20.9799,25.2631
19968,53.8074,47.3437,15.6237,17.8079,19.1415,43.9489,46.2657,87.0765,17.4693,18.8396,31.7890,13.9877,14.9625,21.0732,24.6753
20024,55.7815,47.0324,15.8986,18.0663,17.8431,44.0374,46.5838,86.9024,17.5180,18.8493,31.4246,13.9037,14.9826,21.2364,25.0643
20080,59.4096,46.5680,15.6594,17.8006,17.6235,44.1302,44.5426,86.2366,17.5448,18.9315,31.6444,13.9407,15.8962,21.3600,25.1914
20136,61.4605,49.3131,15.5810,17.8160,17.5790,47.4931,46.0463,87.5168,17.4574,18.8400,32.1298,13.8987,14.9669,21.2474,24.8689
20192,60.9094,47.6565,17.1661,19.2120,18.9614,43.1829,44.1459,85.1152,18.6023,20.1516,31.7975,14.9689,16.1029,27.0841,25.8837
20248,59.5222,48.5493,15.6149,17.8513,17.6521,45.0423,46.0930,86.9674,17.4983,18.8698,32.0590,13.9121,15.0808,21.6645,25.6039
20304,55.2793,47.4076,16.9220,19.8493,18.8570,43.4094,46.2146,85.2001,18.9004,20.4721,31.6629,14.8826,16.0209,21.3574,25.1743
20360,55.0386,46.3772,15.4583,17.8026,17.5865,44.9806,46.6160,83.5763,17.4666,18.8363,31.7121,13.9238,14.9969,21.3802,26.9780
20416,60.6400,47.3248,15.6010,17.8123,17.5979,44.1447,45.8024,87.3501,17.5069,18.8612,30.5971,14.0710,15.0018,21.9500,26.3305
20472,60.0364,52.1970,15.6145,17.7989,17.7728,44.5442,46.5349,88.2578,17.5114,18.8363,31.6301,13.9355,14.9744,22.0842,26.2756
20528,58.4662,46.6534,15.5812,17.9507,17.6731,43.9692,46.1582,88.3379,17.4527,71.8619,31.4197,13.9134,14.9854,22.3093,27.0331
20584,62.1796,45.8281,15.3382,18.6059,17.6034,44.1491,46.8394,88.6407,17.4831,18.8515,31.1419,13.9178,14.9738,21.6459,26.4924
20640,61.2798,46.2999,15.5915,17.8053,17.5973,44.1879,44.7387,84.1113,17.4721,18.8418,31.3272,13.9244,15.0029,22.9125,26.4772
20696,60.8806,48.4803,15.6101,17.8042,17.6129,45.3607,43.9976,84.5997,17.4763,18.8486,30.7920,13.9132,14.9943,22.0313,26.7605
20752,58.8942,46.0375,15.5222,17.8138,17.7625,44.1439,45.9584,96.2598,17.8949,19.2022,31.9311,14.2036,15.4527,22.1917,28.2816
20808,55.2060,47.3721,15.6206,17.7825,17.5852,43.5206,45.6980,87.8720,17.5136,18.8400,30.8614,14.0258,14.9599,22.5241,27.3188
20864,60.2580,46.1282,16.4250,17.8145,17.6116,43.9127,92.5591,89.1860,17.5318,18.9216,30.9291,13.9258,15.1577,21.7834,26.6860
20920,57.5938,46.3307,15.5634,17.8235,17.6039,44.0441,47.8158,88.1967,17.4787,18.8372,32.1981,13.9648,14.9905,21.9843,27.1655
20976,56.9837,45.8828,15.4810,17.7940,17.5856,44.1348,46.2080,87.4677,17.4624,18.8191,31.4182,13.9015,14.9691,23.2276,27.7083
21032,54.3730,46.5462,17.2873,19.3999,19.1014,44.2289,46.5993,88.5404,17.4776,18.8509,30.8652,13.9192,15.0110,22.4591,27.0549
21088,54.5854,46.3626,15.5926,17.8130,17.6112,48.7969,46.3448,88.2956,17.4708,18.8460,30.5763,13.9240,14.9777,22.8306,27.6083
21144,55.4074,46.7266,15.6158,17.8116,17.5878,45.5054,46.4160,88.1060,17.4746,18.8412,30.6422,13.9337,15.7630,22.6629,27.8143
21200,57.7508,47.0866,15.6047,24.3056,17.6288,43.8780,45.4693,87.0696,17.5468,18.8784,31.3606,13.9295,14.9822,22.4311,27.3243
21256,58.2935,46.3534,15.8000,17.9918,17.8205,45.0756,46.0549,86.9745,17.6149,18.9749,30.9868,14.0306,15.1626,22.0634,26.9170
21312,57.4179,45.7847,15.6208,17.8405,17.6438,44.2919,46.0104,84.3433,17.5124,18.8654,30.6947,13.9412,15.0005,22.5860,27.6191
21368,58.0992,47.3076,15.8246,18.0022,17.7977,44.2915,47.0650,89.3725,17.7718,19.1522,30.8282,14.0421,19.1906,22.5530,27.6585
21424,53.3827,47.5191,15.5935,17.8229,17.5966,44.1767,46.2084,84.9341,17.4649,18.8482,30.9017,13.9266,16.0648,22.5948,27.6502
21480,55.6676,48.8354,15.6090,17.8162,17.6228,45.4519,45.7136,84.2543,17.5146,18.8634,30.7872,13.9304,14.9899,23.8096,28.2327
21536,58.1421,69.1928,21.9910,19.2126,17.6065,44.8171,47.3921,90.2626,17.4865,18.8486,30.8422,13.9271,14.9810,22.7863,27.8370
21592,57.9220,47.0363,15.5710,17.8760,17.6770,45.8030,47.8090,89.5169,17.4821,18.8348,30.6605,13.9123,14.9832,22.6885,28.0128
21648,56.6047,47.8235,15.4105,17.8147,17.6072,44.1831,46.2919,88.1842,17.5373,18.8742,30.8533,13.9176,14.9897,22.6471,28.0295
21704,58.2401,46.7511,15.3770,17.7929,17.5915,45.0474,50.8715,88.1555,17.5272,18.8636,30.5812,13.9286,14.9989,22.3866,27.7127
21760,59.6490,46.4398,15.6036,17.8103,17.6191,44.6409,46.3844,87.5241,17.5180,18.8683,30.5028,13.9062,14.9716,23.2569,27.7057
21816,58.4525,46.2533,16.2869,17.8304,18.8444,44.1567,46.4693,87.4519,17.4825,18.8799,30.7169,13.9083,14.9985,22.6127,28.5118
21872,58.5261,46.7015,15.7017,17.8909,17.6843,44.8022,47.1375,87.4245,17.5087,18.8780,32.3789,14.8599,15.6786,22.3300,27.6471
21928,68.2543,48.6164,16.6973,18.2728,18.0103,47.4221,47.5638,85.8306,17.8401,20.2829,31.1582,14.1919,16.5765,22.3225,27.5490
21984,55.7740,46.9912,15.6149,17.8268,17.6524,44.3684,44.2370,87.1047,17.5724,18.9599,31.5724,14.6838,14.9993,26.5263,27.9106
22040,64.2421,49.0108,15.5810,17.8361,17.6715,45.3692,44.6195,84.6735,17.5363,18.8786,30.9231,13.9138,14.9850,22.3668,27.8295
22096,59.6649,46.3102,15.4977,17.8359,17.6193,44.8385,47.0771,89.0679,17.5023,18.8553,30.3335,13.9039,14.9709,22.4279,27.9491
22152,58.5222,46.1637,15.7185,18.0689,17.8533,45.0092,44.9934,85.1300,17.4913,18.8508,30.2210,13.9163,14.9855,22.4408,28.0062
22208,57.3150,48.8859,15.5951,17.8193,17.6259,45.0912,45.0773,87.5906,17.5127,18.8755,30.3388,13.9125,14.9819,22.7378,27.9070
22264,55.2164,46.6647,15.4924,17.7885,17.5953,44.5102,48.4349,87.8392,17.5658,18.8967,30.0868,13.9244,15.0037,22.1456,27.4342
22320,55.2695,46.7890,15.4713,17.8006,18.9707,44.6493,46.2825,89.0875,17.5237,18.8736,30.3126,13.9224,15.0055,22.5314,27.9000
22376,58.9029,46.6100,15.5992,17.8244,17.6559,44.3602,47.3838,88.5847,17.5374,18.8758,30.3955,13.9143,14.9956,22.4704,27.9969
22432,57.6907,46.3783,16.0969,18.2236,18.0027,43.9705,47.9518,88.2271,17.8140,19.2122,30.4664,14.2131,15.3457,23.9187,27.7376
22496,54.8764,48.3970,15.6079,17.7912,17.5878,44.3410,44.5105,92.8134,34.2256,18.8821,30.4239,14.9936,15.0211,22.2580,27.4823
22560,61.3877,46.8500,16.1514,18.2778,18.0551,44.7303,46.9425,89.2018,18.0176,19.5065,30.6924,14.2778,15.3895,21.8213,26.9639
22624,53.4589,46.9636,15.5786,17.8313,17.6305,44.8116,45.3935,86.1188,17.4972,18.8751,30.0778,13.9240,14.9780,22.2254,27.4386
22688,54.9947,48.8044,15.5841,17.8193,17.6048,45.8581,49.1262,85.2392,17.5266,18.8665,30.0130,13.9409,14.9778,22.2635,28.4007
22752,53.4759,47.3263,17.2613,17.8790,17.6759,44.7977,46.6228,88.5962,17.4984,18.8592,29.8295,13.9209,14.9806,22.1921,27.2053
22816,57.9542,47.3834,15.5710,17.8491,17.6266,44.6459,46.9015,88.7361,17.5261,18.8872,31.3673,13.9200,15.0247,22.1665,27.4479
22880,57.3556,47.4814,15.6495,17.8650,17.6387,44.5512,100.2670,90.1668,17.5618,18.8887,30.3122,13.9498,14.9962,21.9269,27.0449
22944,59.9227,46.7017,15.4842,17.8154,17.7513,45.1881,46.2412,90.1635,17.5027,18.8760,29.8925,13.9147,15.0183,21.5151,26.8909
23008,59.9084,46.6640,15.6048,17.8537,17.6087,44.2144,46.3452,88.6156,17.5248,18.8713,34.6019,14.0474,15.0020,21.9216,26.9694
23072,54.3818,47.0623,15.6903,17.9075,17.6991,44.8061,46.8013,88.7566,17.5342,18.8647,30.1082,13.9482,15.1752,21.7325,26.9002
23136,54.9694,46.8074,15.5840,17.8420,17.6376,44.5481,46.9158,89.6184,17.4981,18.8614,30.0093,13.9247,15.0306,21.5827,26.4505
23200,58.8910,46.9240,15.6702,17.8711,17.6746,45.2229,46.7469,87.7046,17.5786,18.9390,29.9943,13.9522,15.1906,21.8475,27.0559
23264,57.2082,97.7878,15.6052,17.9026,17.6349,44.4336,45.5385,85.1952,17.5274,18.8608,30.3432,13.9299,15.0137,21.5728,26.6272
23328,64.5070,48.9372,15.6737,17.8440,17.6100,46.1965,45.1683,85.7880,17.5301,18.8766,30.8749,13.9409,15.0095,21.4084,26.6808
23392,62.7173,47.2080,16.2631,18.4316,18.1870,49.1685,47.3307,89.5530,17.4935,18.8691,29.8151,13.9506,15.0042,21.6843,26.7359
23456,57.3602,47.2252,15.6195,17.8531,17.6343,46.8632,46.5151,88.2679,17.5708,18.8691,30.3626,13.9416,15.0363,21.4149,26.7587
23520,55.9789,47.0476,15.5885,17.8313,17.6316,44.2972,44.8326,88.7964,17.5660,18.8874,30.1075,13.9231,15.8235,21.5091,26.5142
23584,59.1485,46.8363,15.3318,17.8008,17.6427,44.7629,46.6330,88.9143,17.4695,18.8330,29.5666,13.8964,14.9901,21.5874,32.1690
23648,57.0322,46.9734,15.6378,17.8313,17.6409,45.0198,46.8852,89.8288,17.5285,18.8925,31.3060,13.9551,15.0304,20.9127,26.1875
23712,63.2448,47.3794,15.6274,17.8498,17.6623,44.9864,45.5503,87.4472,17.5371,18.8936,29.4723,13.9352,14.9907,21.2047,26.1533
23776,63.9110,54.2146,15.7696,17.9544,17.7493,46.2507,44.7008,88.3604,17.5634,18.9577,30.9621,14.0075,15.3554,21.3529,25.9051
23840,59.5215,46.7272,15.6098,17.8356,17.6208,46.3256,47.6156,90.0458,17.4836,18.9105,30.4525,13.9308,15.8630,20.9577,25.4779
23904,54.9703,47.4400,15.5942,17.8288,18.1648,44.7330,47.0890,89.3084,17.7255,19.1278,29.6092,13.9396,16.8423,20.4420,25.4437
23968,55.9610,47.4195,16.0987,17.8248,17.6068,45.0022,48.3007,85.7711,17.4992,18.8568,44.9147,13.9251,14.9886,20.7209,25.8986
24032,59.4300,49.8517,15.7052,17.9178,17.7132,45.9938,46.6305,85.8487,17.4948,18.8791,29.3877,13.9452,15.0051,20.5303,25.6477
24096,58.3483,47.3031,15.6235,17.8482,17.6415,44.8898,46.6513,93.6076,17.4942,18.8868,29.6246,13.9258,15.0278,20.4862,25.5246
24160,56.2604,47.2428,15.5743,17.8220,17.6209,45.7002,47.4382,89.6689,17.4862,18.8671,30.4880,13.9484,15.0062,20.3661,25.6819
24224,63.5495,46.7903,15.6422,17.8530,18.1046,45.0425,47.1492,89.1718,17.5092,18.9064,29.8127,13.9573,15.0044,20.6063,25.6138
24288,59.1320,46.7576,15.6149,17.8568,17.6480,45.8039,47.0972,88.4624,17.5455,18.8824,30.1254,14.2545,15.0000,20.6186,25.7667
24352,58.6319,46.8777,15.5992,17.8550,17.6645,44.6761,47.3285,89.0634,17.5691,18.8711,29.7797,13.9416,15.3895,20.0277,25.0022
24416,59.9262,47.3959,15.6136,17.8394,17.6286,44.8817,47.3100,88.9379,17.4962,18.8883,29.6960,13.9467,15.0079,20.4428,25.3455
24480,57.6524,49.8533,16.7330,18.2514,18.0167,48.7436,48.5268,99.5263,17.9073,20.2609,30.8143,14.2413,15.4431,20.3322,25.4637
24544,57.1071,47.3205,15.6182,17.8403,17.6160,46.4660,48.0767,89.8487,17.5010,18.8671,29.4576,13.9284,15.0106,19.8956,25.0007
24608,63.2346,45.8271,15.4426,17.8125,17.6323,45.3547,46.7314,89.0582,17.5331,18.8616,29.3038,14.5358,15.0203,19.5537,24.5569
24672,62.0921,45.8079,15.4906,17.8420,17.6272,45.6358,48.5906,89.9302,18.2368,18.8824,29.3437,13.9174,14.9875,19.8535,24.7669
24736,56.9573,46.0604,15.5938,17.8553,17.6508,45.0714,46.0277,86.7332,17.5118,18.8700,29.7704,13.9489,15.0372,19.8568,24.9478
24800,58.9802,48.3406,15.4598,17.8275,17.6112,46.0813,47.4514,87.9268,17.5201,18.8400,29.1518,13.9086,14.9923,19.9264,24.9458
24864,66.1481,45.9685,15.6001,17.8476,17.6420,45.2487,48.2423,91.7993,17.5369,18.8784,29.6557,13.9352,14.9956,20.0850,25.0419
24928,58.8991,47.8671,15.6327,17.8484,17.6490,47.0989,48.8623,89.0886,17.5003,18.8987,29.8021,13.9513,15.0071,19.9811,24.9610
24992,57.9452,46.2240,15.6017,17.8456,17.6272,45.3375,47.5243,89.2831,17.5124,18.8753,29.2241,13.9183,16.8627,19.4369,24.3950
25056,57.6951,46.2424,15.6112,17.8476,17.6405,45.2249,45.4272,88.3186,17.5309,18.8932,30.0425,13.9460,15.7142,20.0331,24.8782
25120,55.8645,48.3791,15.5931,17.8627,17.6367,46.9095,46.0859,88.3450,17.5581,18.8740,30.4030,13.9288,14.9945,19.8834,24.9222
25184,55.5081,46.1163,15.4876,17.8475,17.6299,45.3675,49.3842,93.5349,17.5492,18.8903,29.1302,13.9491,15.0002,20.0031,24.4973
25248,55.3122,46.1350,15.5138,17.8405,17.6257,44.9559,48.3585,90.9123,17.5398,18.8696,29.1729,13.9491,15.0361,19.4973,24.5017
25312,58.9075,46.4843,15.6188,17.8817,17.6473,45.4041,48.0535,90.3957,17.5450,18.9136,29.3170,13.9517,15.0291,19.6134,24.6021
25376,59.3595,46.8094,15.6167,18.6372,17.6305,45.1851,47.8824,89.6003,17.5354,18.8638,29.6435,13.9423,15.0170,19.7572,24.2533
25440,59.2340,51.3080,15.6136,17.8594,17.6539,47.3911,50.0377,95.5010,17.5799,18.9178,29.7640,13.9264,15.0282,19.3840,25.2659
25504,72.8704,47.2472,15.6339,17.8568,17.6105,45.8491,48.0346,90.7900,17.5677,18.8929,29.4168,13.9319,15.0125,18.8266,23.7431
25568,56.8209,47.3710,15.6116,17.8489,17.6502,49.7462,48.7581,90.2120,17.5080,18.9070,29.1476,13.9555,15.0073,21.2697,23.9835
25632,54.7250,46.4093,15.6138,17.8841,17.6453,44.9940,47.3443,90.3932,17.5270,18.8861,29.1406,13.9434,15.0064,19.6217,23.9647
25704,56.1194,47.2663,15.6244,17.8449,17.6614,47.8605,48.1641,90.5827,17.4992,18.9158,28.6944,13.9507,15.0350,19.1895,24.1264
25776,58.3692,47.3708,15.6501,17.8603,17.6261,46.6843,47.8780,88.5944,17.5470,18.8925,29.8555,13.9463,15.7988,18.5625,23.3937
25848,59.5499,60.5543,15.6171,18.3175,17.6581,49.0315,48.1639,90.5309,17.9055,19.2807,29.9244,14.2139,337.2771,18.6191,27.5283
